% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
3.9615	1	0	2	7	396	1	12	12	1	0	15	1	0	28	118
3.96194	1	0	2	7	396	2	3	10	3	0	15	1	0	28	361
3.96238	1	0	2	7	396	2	10	11	2	0	15	1	0	28	239
3.96281	1	0	2	7	396	3	1	11	2	0	15	1	0	28	239
3.96325	1	0	2	7	396	3	8	11	2	0	15	1	0	28	239
3.96369	1	0	2	7	396	3	15	11	2	0	15	1	0	28	239
3.96413	1	0	2	7	396	4	6	11	2	0	15	1	0	28	239
3.96456	1	0	2	7	396	4	13	10	3	0	15	1	0	28	361
3.965	1	0	2	7	396	5	4	12	1	0	15	1	0	28	118
3.96544	1	0	2	7	396	5	11	10	3	0	15	1	0	28	361
3.96588	1	0	2	7	396	6	2	11	2	0	15	1	0	28	239
3.96631	1	0	2	7	396	6	9	11	2	0	15	1	0	28	239
3.96675	1	0	2	7	396	7	0	11	2	0	15	1	0	28	239
3.96719	1	0	2	7	396	7	7	10	3	0	15	1	0	28	361
3.96762	1	0	2	7	396	7	14	11	1	0	15	1	0	28	118
3.96806	1	0	2	7	396	8	5	10	3	0	15	1	0	28	361
3.9685	1	0	2	7	396	8	12	11	2	0	15	1	0	28	239
3.96894	1	0	2	7	396	9	3	11	2	0	15	1	0	28	239
3.96937	1	0	2	7	396	9	10	10	3	0	15	1	0	28	361
3.96981	1	0	2	7	397	0	1	11	2	0	15	1	0	28	239
3.97025	1	0	2	7	397	0	8	11	2	0	15	1	0	28	239
3.97069	1	0	2	7	397	0	15	11	2	0	15	1	0	28	239
3.97112	1	0	2	7	397	1	6	11	2	0	15	1	0	28	239
3.97156	1	0	2	7	397	1	13	10	3	0	15	1	0	28	361
3.972	1	0	2	7	397	2	4	12	1	0	15	1	0	28	118
3.9725	1	0	2	7	397	2	12	10	3	0	15	1	0	28	361
3.97294	1	0	2	7	397	3	3	11	2	0	15	1	0	28	239
3.97337	1	0	2	7	397	3	10	11	2	0	15	1	0	28	239
3.97381	1	0	2	7	397	4	1	10	3	0	15	1	0	28	361
3.97425	1	0	6	3	397	4	8	10	1	0	15	1	0	28	118
3.97425	1	0	2	7	397	4	8	11	2	0	15	1	0	28	239
3.97469	1	0	2	7	397	4	15	11	2	0	15	1	0	28	239
3.97512	1	0	2	7	397	5	6	11	2	0	15	1	0	28	239
3.97556	1	0	2	7	397	5	13	11	2	0	15	1	0	28	239
3.976	1	0	2	7	397	6	4	11	2	0	15	1	0	28	239
3.97644	1	0	2	7	397	6	11	10	3	0	15	1	0	28	361
3.97688	1	0	2	7	397	7	2	11	2	0	15	1	0	28	239
3.97731	1	0	2	7	397	7	9	11	2	0	15	1	0	28	239
3.97775	1	0	2	7	397	8	0	11	2	0	15	1	0	28	239
3.97819	1	0	2	7	397	8	7	11	2	0	15	1	0	28	239
3.97863	1	0	2	7	397	8	14	10	2	0	15	1	0	28	239
3.97906	1	0	2	7	397	9	5	10	3	0	15	1	0	28	361
3.9795	1	0	2	7	397	9	12	11	2	0	15	1	0	28	239
3.97994	1	0	2	7	398	0	3	11	2	0	15	1	0	28	239
3.98037	1	0	2	7	398	0	10	11	2	0	15	1	0	28	239
3.98081	1	0	2	7	398	1	1	10	3	0	15	1	0	28	361
3.98125	1	0	2	7	398	1	8	11	1	0	15	1	0	28	118
3.98169	1	0	2	7	398	1	15	10	3	0	15	1	0	28	361
3.98212	1	0	2	7	398	2	6	11	2	0	15	1	0	28	239
3.98256	1	0	2	7	398	2	13	11	2	0	15	1	0	28	239
3.983	1	0	2	7	398	3	4	11	2	0	15	1	0	28	239
3.98344	1	0	2	7	398	3	11	10	3	0	15	1	0	28	361
3.98387	1	0	2	7	398	4	2	12	1	0	15	1	0	28	118
3.98431	1	0	2	7	398	4	9	11	2	0	15	1	0	28	239
3.98475	1	0	2	7	398	5	0	10	3	0	15	1	0	28	361
3.98519	1	0	2	7	398	5	7	10	2	0	15	1	0	28	239
3.98563	1	0	2	7	398	5	14	11	2	0	15	1	0	28	239
3.98606	1	0	2	7	398	6	5	11	2	0	15	1	0	28	239
3.9865	1	0	2	7	398	6	12	11	2	0	15	1	0	28	239
3.98694	1	0	2	7	398	7	3	11	2	0	15	1	0	28	239
3.98738	1	0	2	7	398	7	10	10	3	0	15	1	0	28	361
3.98781	1	0	2	7	398	8	1	11	2	0	15	1	0	28	239
3.98825	1	0	2	7	398	8	8	11	2	0	15	1	0	28	239
3.98869	1	0	2	7	398	8	15	11	2	0	15	1	0	28	239
3.98913	1	0	2	7	398	9	6	10	3	0	15	1	0	28	361
3.98956	1	0	2	7	398	9	13	11	2	0	15	1	0	28	239
3.99	1	0	2	7	399	0	4	11	2	0	15	1	0	28	239
3.99044	1	0	2	7	399	0	11	11	2	0	15	1	0	28	239
3.99087	1	0	2	7	399	1	2	11	2	0	15	1	0	28	239
3.99131	1	0	2	7	399	1	9	11	2	0	15	1	0	28	239
3.99175	1	0	2	7	399	2	0	10	3	0	15	1	0	28	361
3.99219	1	0	2	7	399	2	7	12	1	0	15	1	0	28	118
3.99262	1	0	2	7	399	2	14	9	3	0	15	1	0	28	361
4.00175	1	0	6	3	400	2	0	12	1	0	15	1	0	28	118
4.01381	1	0	2	7	401	4	1	12	1	0	15	1	0	28	118
4.01425	1	0	2	7	401	4	8	12	1	0	15	1	0	28	118
4.01469	1	0	2	7	401	4	15	11	2	0	15	1	0	28	239
4.01513	1	0	2	7	401	5	6	11	2	0	15	1	0	28	239
4.01556	1	0	2	7	401	5	13	11	2	0	15	1	0	28	239
4.016	1	0	2	7	401	6	4	11	2	0	15	1	0	28	239
4.01644	1	0	2	7	401	6	11	11	2	0	15	1	0	28	239
4.01687	1	0	2	7	401	7	2	11	2	0	15	1	0	28	239
4.01731	1	0	2	7	401	7	9	11	2	0	15	1	0	28	239
4.01775	1	0	2	7	401	8	0	11	2	0	15	1	0	28	239
4.01819	1	0	2	7	401	8	7	11	2	0	15	1	0	28	239
4.01863	1	0	2	7	401	8	14	10	2	0	15	1	0	28	239
4.01906	1	0	2	7	401	9	5	10	3	0	15	1	0	28	361
4.0195	1	0	2	7	401	9	12	12	1	0	15	1	0	28	118
4.01994	1	0	2	7	402	0	3	10	3	0	15	1	0	28	361
4.02037	1	0	2	7	402	0	10	11	2	0	15	1	0	28	239
4.02081	1	0	2	7	402	1	1	11	2	0	15	1	0	28	239
4.02125	1	0	2	7	402	1	8	10	2	0	15	1	0	28	239
4.02169	1	0	2	7	402	1	15	10	3	0	15	1	0	28	361
4.02212	1	0	2	7	402	2	6	12	1	0	15	1	0	28	118
4.02256	1	0	2	7	402	2	13	10	3	0	15	1	0	28	361
4.023	1	0	2	7	402	3	4	11	2	0	15	1	0	28	239
4.02344	1	0	2	7	402	3	11	11	2	0	15	1	0	28	239
4.02388	1	0	2	7	402	4	2	11	2	0	15	1	0	28	239
4.02431	1	0	2	7	402	4	9	11	2	0	15	1	0	28	239
4.02475	1	0	2	7	402	5	0	10	3	0	15	1	0	28	361
4.02519	1	0	2	7	402	5	7	11	1	0	15	1	0	28	118
4.02562	1	0	2	7	402	5	14	10	3	0	15	1	0	28	361
4.02606	1	0	2	7	402	6	5	11	2	0	15	1	0	28	239
4.0265	1	0	2	7	402	6	12	11	2	0	15	1	0	28	239
4.02694	1	0	2	7	402	7	3	11	2	0	15	1	0	28	239
4.02738	1	0	2	7	402	7	10	11	2	0	15	1	0	28	239
4.02781	1	0	2	7	402	8	1	10	3	0	15	1	0	28	361
4.02825	1	0	2	7	402	8	8	12	1	0	15	1	0	28	118
4.02869	1	0	2	7	402	8	15	10	3	0	15	1	0	28	361
4.02912	1	0	2	7	402	9	6	11	2	0	15	1	0	28	239
4.02956	1	0	2	7	402	9	13	11	2	0	15	1	0	28	239
4.03	1	0	2	7	403	0	4	11	2	0	15	1	0	28	239
4.03044	1	0	2	7	403	0	11	10	3	0	15	1	0	28	361
4.03087	1	0	2	7	403	1	2	12	1	0	15	1	0	28	118
4.03131	1	0	2	7	403	1	9	10	3	0	15	1	0	28	361
4.03175	1	0	2	7	403	2	0	11	2	0	15	1	0	28	239
4.03219	1	0	2	7	403	2	7	11	2	0	15	1	0	28	239
4.03263	1	0	2	7	403	2	14	10	2	0	15	1	0	28	239
4.03306	1	0	2	7	403	3	5	10	3	0	15	1	0	28	361
4.0335	1	0	2	7	403	3	12	12	1	0	15	1	0	28	118
4.03394	1	0	2	7	403	4	3	10	3	0	15	1	0	28	361
4.03437	1	0	2	7	403	4	10	11	2	0	15	1	0	28	239
4.03481	1	0	2	7	403	5	1	11	2	0	15	1	0	28	239
4.03506	1	0	6	3	403	5	5	12	1	0	15	1	0	28	118
4.03525	1	0	2	7	403	5	8	11	2	0	15	1	0	28	239
4.03569	1	0	2	7	403	5	15	10	3	0	15	1	0	28	361
4.03613	1	0	2	7	403	6	6	12	1	0	15	1	0	28	118
4.03656	1	0	2	7	403	6	13	10	3	0	15	1	0	28	361
4.037	1	0	2	7	403	7	4	11	2	0	15	1	0	28	239
4.0375	1	0	2	7	403	7	12	11	2	0	15	1	0	28	239
4.03794	1	0	2	7	403	8	3	11	2	0	15	1	0	28	239
4.03838	1	0	2	7	403	8	10	10	3	0	15	1	0	28	361
4.03881	1	0	2	7	403	9	1	12	1	0	15	1	0	28	118
4.03925	1	0	2	7	403	9	8	10	3	0	15	1	0	28	361
4.03969	1	0	2	7	403	9	15	11	2	0	15	1	0	28	239
4.04012	1	0	2	7	404	0	6	11	2	0	15	1	0	28	239
4.04056	1	0	2	7	404	0	13	11	2	0	15	1	0	28	239
4.041	1	0	2	7	404	1	4	10	3	0	15	1	0	28	361
4.04144	1	0	2	7	404	1	11	12	1	0	15	1	0	28	118
4.04188	1	0	2	7	404	2	2	10	3	0	15	1	0	28	361
4.04231	1	0	2	7	404	2	9	11	2	0	15	1	0	28	239
4.04275	1	0	2	7	404	3	0	11	2	0	15	1	0	28	239
4.04319	1	0	2	7	404	3	7	11	2	0	15	1	0	28	239
4.04362	1	0	2	7	404	3	14	9	3	0	15	1	0	28	361
4.04406	1	0	2	7	404	4	5	11	2	0	15	1	0	28	239
4.0445	1	0	2	7	404	4	12	11	2	0	15	1	0	28	239
4.04494	1	0	2	7	404	5	3	11	2	0	15	1	0	28	239
4.04537	1	0	2	7	404	5	10	10	3	0	15	1	0	28	361
4.04581	1	0	2	7	404	6	1	12	1	0	15	1	0	28	118
4.04625	1	0	2	7	404	6	8	9	3	0	15	1	0	28	361
4.04669	1	0	2	7	404	6	15	11	2	0	15	1	0	28	239
4.04713	1	0	2	7	404	7	6	11	2	0	15	1	0	28	239
4.04756	1	0	2	7	404	7	13	11	2	0	15	1	0	28	239
4.048	1	0	2	7	404	8	4	10	3	0	15	1	0	28	361
4.04844	1	0	2	7	404	8	11	12	1	0	15	1	0	28	118
4.04887	1	0	2	7	404	9	2	10	3	0	15	1	0	28	361
4.04931	1	0	2	7	404	9	9	12	1	0	15	1	0	28	118
4.04975	1	0	2	7	405	0	0	10	3	0	15	1	0	28	361
4.05019	1	0	2	7	405	0	7	10	2	0	15	1	0	28	239
4.05063	1	0	2	7	405	0	14	11	2	0	15	1	0	28	239
4.05106	1	0	2	7	405	1	5	10	3	0	15	1	0	28	361
4.0515	1	0	2	7	405	1	12	11	2	0	15	1	0	28	239
4.05194	1	0	2	7	405	2	3	11	2	0	15	1	0	28	239
4.05237	1	0	2	7	405	2	10	11	2	0	15	1	0	28	239
4.05281	1	0	2	7	405	3	1	11	2	0	15	1	0	28	239
4.05325	1	0	2	7	405	3	8	10	3	0	15	1	0	28	361
4.05369	1	0	2	7	405	3	15	11	2	0	15	1	0	28	239
4.05412	1	0	2	7	405	4	6	11	2	0	15	1	0	28	239
4.05456	1	0	2	7	405	4	13	11	2	0	15	1	0	28	239
4.055	1	0	2	7	405	5	4	11	2	0	15	1	0	28	239
4.05544	1	0	2	7	405	5	11	11	2	0	15	1	0	28	239
4.05588	1	0	6	3	405	6	2	9	1	0	15	1	0	28	118
4.05588	1	0	2	7	405	6	2	10	3	0	15	1	0	28	361
4.05631	1	0	2	7	405	6	9	11	2	0	15	1	0	28	239
4.05675	1	0	2	7	405	7	0	12	1	0	15	1	0	28	118
4.05719	1	0	2	7	405	7	7	10	3	0	15	1	0	28	361
4.05762	1	0	2	7	405	7	14	10	2	0	15	1	0	28	239
4.05806	1	0	2	7	405	8	5	11	2	0	15	1	0	28	239
4.0585	1	0	2	7	405	8	12	11	2	0	15	1	0	28	239
4.05894	1	0	2	7	405	9	3	10	3	0	15	1	0	28	361
4.05938	1	0	2	7	405	9	10	12	1	0	15	1	0	28	118
4.05981	1	0	2	7	406	0	1	10	3	0	15	1	0	28	361
4.06025	1	0	2	7	406	0	8	11	2	0	15	1	0	28	239
4.06069	1	0	2	7	406	0	15	11	2	0	15	1	0	28	239
4.06112	1	0	2	7	406	1	6	11	2	0	15	1	0	28	239
4.06156	1	0	2	7	406	1	13	11	2	0	15	1	0	28	239
4.062	1	0	2	7	406	2	4	10	3	0	15	1	0	28	361
4.0625	1	0	2	7	406	2	12	12	1	0	15	1	0	28	118
4.06294	1	0	2	7	406	3	3	9	4	0	15	1	0	28	482
4.06337	1	0	2	7	406	3	10	11	2	0	15	1	0	28	239
4.06381	1	0	2	7	406	4	1	11	2	0	15	1	0	28	239
4.06425	1	0	2	7	406	4	8	11	2	0	15	1	0	28	239
4.08494	1	0	2	7	408	5	3	12	1	0	15	1	0	28	118
4.08537	1	0	2	7	408	5	10	12	1	0	15	1	0	28	118
4.08581	1	0	2	7	408	6	1	12	1	0	15	1	0	28	118
4.08625	1	0	2	7	408	6	8	10	2	0	15	1	0	28	239
4.08669	1	0	2	7	408	6	15	11	2	0	15	1	0	28	239
4.08713	1	0	2	7	408	7	6	11	2	0	15	1	0	28	239
4.08756	1	0	2	7	408	7	13	11	2	0	15	1	0	28	239
4.088	1	0	2	7	408	8	4	11	2	0	15	1	0	28	239
4.08844	1	0	2	7	408	8	11	11	2	0	15	1	0	28	239
4.08887	1	0	2	7	408	9	2	11	2	0	15	1	0	28	239
4.08931	1	0	2	7	408	9	9	11	2	0	15	1	0	28	239
4.08975	1	0	2	7	409	0	0	11	2	0	15	1	0	28	239
4.09019	1	0	2	7	409	0	7	10	2	0	15	1	0	28	239
4.09063	1	0	2	7	409	0	14	11	2	0	15	1	0	28	239
4.09106	1	0	2	7	409	1	5	11	2	0	15	1	0	28	239
4.0915	1	0	2	7	409	1	12	11	2	0	15	1	0	28	239
4.09194	1	0	2	7	409	2	3	10	3	0	15	1	0	28	361
4.09237	1	0	2	7	409	2	10	12	1	0	15	1	0	28	118
4.09281	1	0	2	7	409	3	1	10	3	0	15	1	0	28	361
4.09325	1	0	2	7	409	3	8	11	2	0	15	1	0	28	239
4.09369	1	0	2	7	409	3	15	11	2	0	15	1	0	28	239
4.09413	1	0	2	7	409	4	6	11	2	0	15	1	0	28	239
4.09456	1	0	2	7	409	4	13	10	3	0	15	1	0	28	361
4.095	1	0	2	7	409	5	4	12	1	0	15	1	0	28	118
4.09544	1	0	2	7	409	5	11	10	3	0	15	1	0	28	361
4.09588	1	0	2	7	409	6	2	11	2	0	15	1	0	28	239
4.09631	1	0	2	7	409	6	9	11	2	0	15	1	0	28	239
4.09675	1	0	2	7	409	7	0	11	2	0	15	1	0	28	239
4.09687	1	0	6	3	409	7	2	12	1	0	15	1	0	28	118
4.09719	1	0	2	7	409	7	7	11	2	0	15	1	0	28	239
4.09762	1	0	2	7	409	7	14	10	2	0	15	1	0	28	239
4.09806	1	0	2	7	409	8	5	11	2	0	15	1	0	28	239
4.0985	1	0	2	7	409	8	12	10	3	0	15	1	0	28	361
4.09894	1	0	2	7	409	9	3	11	2	0	15	1	0	28	239
4.09938	1	0	2	7	409	9	10	11	2	0	15	1	0	28	239
4.09981	1	0	2	7	410	0	1	11	2	0	15	1	0	28	239
4.10025	1	0	2	7	410	0	8	11	2	0	15	1	0	28	239
4.10069	1	0	2	7	410	0	15	11	2	0	15	1	0	28	239
4.10112	1	0	2	7	410	1	6	11	2	0	15	1	0	28	239
4.10156	1	0	2	7	410	1	13	10	3	0	15	1	0	28	361
4.102	1	0	2	7	410	2	4	11	2	0	15	1	0	28	239
4.1025	1	0	2	7	410	2	12	11	2	0	15	1	0	28	239
4.10294	1	0	2	7	410	3	3	11	2	0	15	1	0	28	239
4.10337	1	0	2	7	410	3	10	11	2	0	15	1	0	28	239
4.10381	1	0	2	7	410	4	1	11	2	0	15	1	0	28	239
4.10425	1	0	2	7	410	4	8	10	3	0	15	1	0	28	361
4.10469	1	0	2	7	410	4	15	11	2	0	15	1	0	28	239
4.10513	1	0	2	7	410	5	6	11	2	0	15	1	0	28	239
4.10556	1	0	2	7	410	5	13	11	2	0	15	1	0	28	239
4.106	1	0	2	7	410	6	4	10	3	0	15	1	0	28	361
4.10644	1	0	2	7	410	6	11	12	1	0	15	1	0	28	118
4.10687	1	0	2	7	410	7	2	10	3	0	15	1	0	28	361
4.10731	1	0	2	7	410	7	9	11	2	0	15	1	0	28	239
4.10775	1	0	2	7	410	8	0	11	2	0	15	1	0	28	239
4.10819	1	0	2	7	410	8	7	10	3	0	15	1	0	28	361
4.10862	1	0	2	7	410	8	14	11	1	0	15	1	0	28	118
4.10906	1	0	2	7	410	9	5	10	3	0	15	1	0	28	361
4.1095	1	0	2	7	410	9	12	11	2	0	15	1	0	28	239
4.10994	1	0	2	7	411	0	3	11	2	0	15	1	0	28	239
4.11038	1	0	2	7	411	0	10	11	2	0	15	1	0	28	239
4.11081	1	0	2	7	411	1	1	11	2	0	15	1	0	28	239
4.11125	1	0	2	7	411	1	8	9	3	0	15	1	0	28	361
4.11169	1	0	2	7	411	1	15	12	1	0	15	1	0	28	118
4.11212	1	0	2	7	411	2	6	10	3	0	15	1	0	28	361
4.11256	1	0	2	7	411	2	13	11	2	0	15	1	0	28	239
4.113	1	0	2	7	411	3	4	11	2	0	15	1	0	28	239
4.11344	1	0	2	7	411	3	11	11	2	0	15	1	0	28	239
4.11388	1	0	2	7	411	4	2	10	3	0	15	1	0	28	361
4.11431	1	0	2	7	411	4	9	12	1	0	15	1	0	28	118
4.11475	1	0	2	7	411	5	0	10	3	0	15	1	0	28	361
4.11519	1	0	2	7	411	5	7	10	2	0	15	1	0	28	239
4.11562	1	0	2	7	411	5	14	11	2	0	15	1	0	28	239
4.11606	1	0	6	3	411	6	5	10	1	0	15	1	0	28	118
4.11606	1	0	2	7	411	6	5	11	2	0	15	1	0	28	239
4.1165	1	0	2	7	411	6	12	10	3	0	15	1	0	28	361
4.11694	1	0	2	7	411	7	3	12	1	0	15	1	0	28	118
4.11738	1	0	2	7	411	7	10	10	3	0	15	1	0	28	361
4.11781	1	0	2	7	411	8	1	11	2	0	15	1	0	28	239
4.11825	1	0	2	7	411	8	8	11	2	0	15	1	0	28	239
4.11869	1	0	2	7	411	8	15	11	2	0	15	1	0	28	239
4.11913	1	0	2	7	411	9	6	10	3	0	15	1	0	28	361
4.11956	1	0	2	7	411	9	13	12	1	0	15	1	0	28	118
4.12	1	0	2	7	412	0	4	10	3	0	15	1	0	28	361
4.12044	1	0	2	7	412	0	11	11	2	0	15	1	0	28	239
4.12087	1	0	2	7	412	1	2	11	2	0	15	1	0	28	239
4.12131	1	0	2	7	412	1	9	11	2	0	15	1	0	28	239
4.12175	1	0	2	7	412	2	0	10	3	0	15	1	0	28	361
4.12219	1	0	2	7	412	2	7	12	1	0	15	1	0	28	118
4.12263	1	0	2	7	412	2	14	9	3	0	15	1	0	28	361
4.12306	1	0	2	7	412	3	5	11	2	0	15	1	0	28	239
4.1235	1	0	2	7	412	3	12	11	2	0	15	1	0	28	239
4.12394	1	0	2	7	412	4	3	11	2	0	15	1	0	28	239
4.12437	1	0	2	7	412	4	10	10	3	0	15	1	0	28	361
4.12481	1	0	2	7	412	5	1	12	1	0	15	1	0	28	118
4.12525	1	0	2	7	412	5	8	10	3	0	15	1	0	28	361
4.12569	1	0	2	7	412	5	15	11	2	0	15	1	0	28	239
4.12613	1	0	2	7	412	6	6	11	2	0	15	1	0	28	239
4.12656	1	0	2	7	412	6	13	11	2	0	15	1	0	28	239
4.127	1	0	2	7	412	7	4	10	3	0	15	1	0	28	361
4.1275	1	0	2	7	412	7	12	12	1	0	15	1	0	28	118
4.12794	1	0	2	7	412	8	3	10	3	0	15	1	0	28	361
4.12838	1	0	2	7	412	8	10	11	2	0	15	1	0	28	239
4.12881	1	0	2	7	412	9	1	11	2	0	15	1	0	28	239
4.12925	1	0	2	7	412	9	8	10	3	0	15	1	0	28	361
4.12969	1	0	2	7	412	9	15	12	1	0	15	1	0	28	118
4.13012	1	0	2	7	413	0	6	10	3	0	15	1	0	28	361
4.13056	1	0	2	7	413	0	13	11	2	0	15	1	0	28	239
4.13094	1	0	6	3	413	1	3	12	1	0	15	1	0	28	118
4.131	1	0	2	7	413	1	4	11	2	0	15	1	0	28	239
4.13144	1	0	2	7	413	1	11	11	2	0	15	1	0	28	239
4.13187	1	0	2	7	413	2	2	10	3	0	15	1	0	28	361
4.13231	1	0	2	7	413	2	9	12	1	0	15	1	0	28	118
4.13275	1	0	2	7	413	3	0	10	3	0	15	1	0	28	361
4.13319	1	0	2	7	413	3	7	11	2	0	15	1	0	28	239
4.13363	1	0	2	7	413	3	14	10	2	0	15	1	0	28	239
4.13406	1	0	2	7	413	4	5	11	2	0	15	1	0	28	239
4.1345	1	0	2	7	413	4	12	11	2	0	15	1	0	28	239
4.13494	1	0	2	7	413	5	3	10	3	0	15	1	0	28	361
4.13537	1	0	2	7	413	5	10	12	1	0	15	1	0	28	118
4.13581	1	0	2	7	413	6	1	10	3	0	15	1	0	28	361
4.13625	1	0	2	7	413	6	8	11	1	0	15	1	0	28	118
4.15606	1	0	2	7	415	6	5	12	1	0	15	1	0	28	118
4.1565	1	0	2	7	415	6	12	12	1	0	15	1	0	28	118
4.15694	1	0	2	7	415	7	3	12	1	0	15	1	0	28	118
4.15738	1	0	2	7	415	7	10	12	1	0	15	1	0	28	118
4.15781	1	0	2	7	415	8	1	11	2	0	15	1	0	28	239
4.15787	1	0	6	3	415	8	2	12	1	0	15	1	0	28	118
4.15825	1	0	2	7	415	8	8	11	2	0	15	1	0	28	239
4.15869	1	0	2	7	415	8	15	11	2	0	15	1	0	28	239
4.15913	1	0	2	7	415	9	6	11	2	0	15	1	0	28	239
4.15956	1	0	2	7	415	9	13	11	2	0	15	1	0	28	239
4.16	1	0	2	7	416	0	4	11	2	0	15	1	0	28	239
4.16044	1	0	2	7	416	0	11	11	2	0	15	1	0	28	239
4.16087	1	0	2	7	416	1	2	11	2	0	15	1	0	28	239
4.16131	1	0	2	7	416	1	9	11	2	0	15	1	0	28	239
4.16175	1	0	2	7	416	2	0	11	2	0	15	1	0	28	239
4.16219	1	0	2	7	416	2	7	11	2	0	15	1	0	28	239
4.16263	1	0	2	7	416	2	14	10	2	0	15	1	0	28	239
4.16306	1	0	2	7	416	3	5	11	2	0	15	1	0	28	239
4.1635	1	0	2	7	416	3	12	11	2	0	15	1	0	28	239
4.16394	1	0	2	7	416	4	3	11	2	0	15	1	0	28	239
4.16437	1	0	2	7	416	4	10	11	2	0	15	1	0	28	239
4.16481	1	0	2	7	416	5	1	11	2	0	15	1	0	28	239
4.16525	1	0	2	7	416	5	8	11	2	0	15	1	0	28	239
4.16569	1	0	2	7	416	5	15	10	3	0	15	1	0	28	361
4.16613	1	0	2	7	416	6	6	12	1	0	15	1	0	28	118
4.16656	1	0	2	7	416	6	13	10	3	0	15	1	0	28	361
4.167	1	0	2	7	416	7	4	11	2	0	15	1	0	28	239
4.1675	1	0	2	7	416	7	12	11	2	0	15	1	0	28	239
4.16794	1	0	2	7	416	8	3	10	3	0	15	1	0	28	361
4.16838	1	0	2	7	416	8	10	12	1	0	15	1	0	28	118
4.16881	1	0	2	7	416	9	1	10	3	0	15	1	0	28	361
4.16925	1	0	2	7	416	9	8	11	2	0	15	1	0	28	239
4.16969	1	0	2	7	416	9	15	11	2	0	15	1	0	28	239
4.17012	1	0	2	7	417	0	6	11	2	0	15	1	0	28	239
4.17056	1	0	2	7	417	0	13	11	2	0	15	1	0	28	239
4.171	1	0	2	7	417	1	4	11	2	0	15	1	0	28	239
4.17144	1	0	2	7	417	1	11	10	3	0	15	1	0	28	361
4.17188	1	0	2	7	417	2	2	11	2	0	15	1	0	28	239
4.17231	1	0	2	7	417	2	9	11	2	0	15	1	0	28	239
4.17275	1	0	2	7	417	3	0	11	2	0	15	1	0	28	239
4.17319	1	0	2	7	417	3	7	11	2	0	15	1	0	28	239
4.17363	1	0	2	7	417	3	14	10	2	0	15	1	0	28	239
4.17406	1	0	2	7	417	4	5	11	2	0	15	1	0	28	239
4.1745	1	0	2	7	417	4	12	10	3	0	15	1	0	28	361
4.17494	1	0	2	7	417	5	3	11	2	0	15	1	0	28	239
4.17537	1	0	2	7	417	5	10	11	2	0	15	1	0	28	239
4.17581	1	0	2	7	417	6	1	11	2	0	15	1	0	28	239
4.17625	1	0	2	7	417	6	8	10	2	0	15	1	0	28	239
4.17669	1	0	2	7	417	6	15	11	2	0	15	1	0	28	239
4.17713	1	0	2	7	417	7	6	10	3	0	15	1	0	28	361
4.17756	1	0	2	7	417	7	13	12	1	0	15	1	0	28	118
4.178	1	0	2	7	417	8	4	10	3	0	15	1	0	28	361
4.17844	1	0	2	7	417	8	11	11	2	0	15	1	0	28	239
4.17887	1	0	2	7	417	9	2	11	2	0	15	1	0	28	239
4.17931	1	0	2	7	417	9	9	11	2	0	15	1	0	28	239
4.17975	1	0	2	7	418	0	0	10	3	0	15	1	0	28	361
4.18019	1	0	2	7	418	0	7	11	1	0	15	1	0	28	118
4.18063	1	0	2	7	418	0	14	10	3	0	15	1	0	28	361
4.18106	1	0	2	7	418	1	5	11	2	0	15	1	0	28	239
4.1815	1	0	2	7	418	1	12	11	2	0	15	1	0	28	239
4.18194	1	0	2	7	418	2	3	11	2	0	15	1	0	28	239
4.18238	1	0	2	7	418	2	10	11	2	0	15	1	0	28	239
4.18281	1	0	2	7	418	3	1	11	2	0	15	1	0	28	239
4.18325	1	0	2	7	418	3	8	10	3	0	15	1	0	28	361
4.18369	1	0	2	7	418	3	15	12	1	0	15	1	0	28	118
4.18412	1	0	2	7	418	4	6	10	3	0	15	1	0	28	361
4.18456	1	0	2	7	418	4	13	11	2	0	15	1	0	28	239
4.185	1	0	2	7	418	5	4	11	2	0	15	1	0	28	239
4.18544	1	0	2	7	418	5	11	11	2	0	15	1	0	28	239
4.18588	1	0	2	7	418	6	2	10	3	0	15	1	0	28	361
4.18631	1	0	2	7	418	6	9	11	2	0	15	1	0	28	239
4.18675	1	0	2	7	418	7	0	11	2	0	15	1	0	28	239
4.18719	1	0	2	7	418	7	7	11	2	0	15	1	0	28	239
4.18762	1	0	2	7	418	7	14	9	3	0	15	1	0	28	361
4.18806	1	0	2	7	418	8	5	12	1	0	15	1	0	28	118
4.1885	1	0	2	7	418	8	12	10	3	0	15	1	0	28	361
4.18894	1	0	2	7	418	9	3	11	2	0	15	1	0	28	239
4.18938	1	0	2	7	418	9	10	11	2	0	15	1	0	28	239
4.18981	1	0	2	7	419	0	1	11	2	0	15	1	0	28	239
4.19025	1	0	2	7	419	0	8	10	3	0	15	1	0	28	361
4.19069	1	0	2	7	419	0	15	12	1	0	15	1	0	28	118
4.19113	1	0	2	7	419	1	6	10	3	0	15	1	0	28	361
4.19156	1	0	2	7	419	1	13	11	2	0	15	1	0	28	239
4.192	1	0	2	7	419	2	4	11	2	0	15	1	0	28	239
4.1925	1	0	2	7	419	2	12	11	2	0	15	1	0	28	239
